x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
S53P2全行业IC加权-500股票池-多头,13.37,-47.08,-37.19,252.31,18.76,11,8,27.97,0.59,681,1.79,10.23,62.53,0.48,56.21
S53P2全行业IC加权-500股票池-指数对冲,10.50,-11.66,-8.39,45.41,11.42,12,9,5.74,1.77,169,0.37,9.37,30.66,1.83,54.73
S53P2全行业IC加权-300股票池-多头,6.68,-47.54,-42.01,207.80,10.56,10,9,25.04,0.38,893,1.60,2.54,56.95,0.27,52.42
S53P2全行业IC加权-300股票池-指数对冲,2.61,-20.83,-12.22,29.38,2.48,12,10,7.00,0.40,738,0.45,0.88,14.72,0.37,53.91
S53P2分行业IC加权-500股票池-多头,14.09,-48.74,-34.98,256.37,19.31,10,8,27.83,0.61,682,1.78,11.24,63.53,0.51,55.74
S53P2分行业IC加权-500股票池-指数对冲,11.18,-12.02,-9.87,42.78,11.97,11,9,5.46,1.97,108,0.35,9.18,30.04,2.05,55.31
S53P2分行业IC加权-300股票池-多头,9.62,-46.46,-41.51,211.31,13.67,11,9,24.61,0.50,1235,1.58,5.30,58.73,0.39,53.06
S53P2分行业IC加权-300股票池-指数对冲,5.37,-10.78,-8.49,31.81,5.46,13,9,6.09,0.89,310,0.39,4.20,16.54,0.88,55.40
S53P1IC加权-500股票池-做多,23.75,-50.29,-37.08,318.30,32.31,11,8,29.23,0.88,439,1.87,17.17,89.67,0.81,57.64
S53P1IC加权-500股票池-指数对冲,21.05,-19.09,-18.33,105.50,23.79,16,11,8.10,2.40,108,0.52,23.08,58.33,2.60,58.84
S53P1MHKQ加权-500股票池-做多,17.08,-47.95,-39.56,237.24,22.47,11,8,28.99,0.69,1261,1.86,11.58,73.91,0.59,57.08
S53P1MHKQ加权-500股票池-指数对冲,14.36,-19.03,-16.21,74.87,14.92,10,11,8.93,1.55,490,0.57,13.60,39.41,1.61,55.82
